604	1433	8547
605	1422	8401
606	1405	8645
607	1450	8632
608	1419	8409
609	1409	8306
610	1445	9000
611	1406	8227
612	1428	8937
613	1444	8451
614	1455	7826
615	1458	8844
616	1434	9022
617	1465	8805
618	1409	8807
619	1474	8628
620	1469	8889
621	1431	8697
622	1442	9032
623	1479	8908
624	1468	9322
625	1451	9534
626	1446	9303
627	1449	9080
628	1477	9012
629	1483	8959
630	1483	9562
631	1465	8755
632	1477	9208
633	1457	9310
634	1475	8756
635	1499	8745
636	1497	8887
637	1505	9037
638	1498	8742
639	1467	9058
640	1476	8933
641	1507	9245
642	1493	8854
643	1485	8895
644	1501	9285
645	1505	9274
646	1508	9172
647	1505	9227
648	1531	9027
649	1508	9888
650	1489	9835
651	1491	9056
652	1538	8871
653	1501	8692
654	1532	9135
655	1508	9282
656	1534	9207
657	1538	9190
658	1504	9299
659	1537	9042
660	1548	9441
661	1500	8810
662	1511	9503
663	1557	9129
664	1546	10017
665	1564	9236
666	1559	10263
667	1542	9629
668	1560	9748
669	1552	9200
670	1541	9484
671	1563	10122
672	1552	9573
673	1537	9570
674	1556	10646
675	1557	9551
676	1551	9814
677	1577	10072
678	1566	9533
679	1560	9416
680	1590	9837
681	1582	9462
682	1551	9484
683	1596	10512
684	1558	9443
685	1561	9370
686	1594	9313
687	1560	10117
688	1613	9922
689	1572	9507
690	1592	9897
691	1594	10028
692	1605	9785
693	1602	10092
694	1565	9698
695	1581	9779
696	1594	10554
697	1609	9962
698	1598	10379
699	1611	9776
700	1606	10163
701	1602	10650
702	1598	10349
703	1591	10187
704	1632	10620
705	1610	10408
706	1624	9431
707	1614	10264
708	1598	10096
709	1634	9828
710	1645	10453
711	1639	9669
712	1639	10677
713	1649	10324
714	1653	10666
715	1649	10069
716	1666	10038
717	1667	10277
718	1610	10556
719	1638	10063
720	1672	9688
721	1660	10027
722	1640	10959
723	1615	10250
724	1661	10336
725	1670	9789
726	1659	9925
727	1676	10823
728	1673	10813
729	1643	10470
730	1662	10900
731	1646	10668
732	1687	9959
733	1699	10257
734	1689	10564
735	1657	9985
736	1685	10679
737	1702	10274
738	1664	11687
739	1671	10597
740	1688	10395
741	1693	10722
742	1694	10598
743	1722	11290
744	1716	10673
745	1707	10360
746	1700	11311
747	1705	11350
748	1679	11241
749	1700	10334
750	1735	10396
751	1715	10443
752	1734	10830
753	1728	10220
754	1734	11109
755	1729	10462
756	1716	11355
757	1731	10371
758	1717	10651
759	1742	11404
760	1729	10547
761	1742	10585
762	1727	10856
763	1710	10859
764	1744	10755
765	1767	10846
766	1769	10765
767	1762	10300
768	1761	11058
769	1753	11822
770	1760	11514
771	1770	10863
772	1737	10997
773	1773	10863
774	1718	10894
775	1784	10965
776	1759	11003
777	1763	11768
778	1776	11220
779	1779	11381
780	1766	11133
781	1751	11913
782	1763	11660
783	1790	11610
784	1783	11805
785	1760	11081
786	1784	10978
787	1805	10563
788	1799	12378
789	1792	11771
790	1772	11173
791	1818	11172
792	1808	12426
793	1792	11778
794	1780	11307
795	1815	11114
796	1790	11703
797	1785	10902
798	1818	11856
799	1783	11155
800	1814	11624
801	1808	12137
802	1788	12193
803	1809	13570
804	1833	11320
805	1833	12097
806	1831	11895
807	1813	11591
808	1841	11982
809	1831	11061
810	1835	11018
811	1851	11936
812	1818	11534
813	1820	11857
814	1860	12230
815	1842	11160
816	1842	12331
817	1850	13474
818	1850	11458
819	1835	11611
820	1869	12533
821	1868	12145
822	1869	11330
823	1876	11306
824	1838	11372
825	1871	11844
826	1871	12120
827	1877	11335
828	1864	11522
829	1890	11671
830	1866	12375
831	1898	12055
832	1889	12059
833	1886	11628
834	1884	12352
835	1894	12123
836	1879	11559
837	1866	11500
838	1885	11509
839	1888	11893
840	1864	11856
