747	696	5543
748	717	5568
749	703	5668
750	687	5191
751	696	5487
752	704	5921
753	698	5434
754	700	5418
755	682	5785
756	698	5288
757	703	5417
758	673	5228
759	679	5418
760	688	5320
761	677	5376
762	660	5506
763	669	5422
764	685	5447
765	682	5661
766	676	5601
767	666	5278
768	688	5611
769	650	5530
770	671	5485
771	670	5369
772	667	5472
773	656	5248
774	665	5594
775	655	5574
776	629	5139
777	644	5290
778	662	5282
779	655	5820
780	644	5599
781	645	5378
782	642	5326
783	650	5228
784	626	5513
785	621	5215
786	647	5443
787	645	5443
788	605	5320
789	623	5237
790	625	5274
791	616	5258
792	624	5617
793	612	5332
794	631	5501
795	622	5400
796	619	5317
797	615	5353
798	606	5298
799	594	5433
800	612	5331
801	586	5103
802	597	5274
803	598	5140
804	580	5095
805	577	5325
806	588	5212
807	584	5168
808	574	5102
809	594	5329
810	582	5164
811	587	5441
812	595	5239
813	595	5389
814	564	5255
815	561	5076
816	565	5332
817	593	5381
818	581	5167
819	533	5322
820	558	5237
821	555	5196
822	570	5130
823	566	5164
824	557	5287
825	564	5295
826	541	5215
827	574	5450
828	531	5232
829	551	5262
830	532	5197
831	559	5115
832	543	5395
833	559	4967
834	535	5178
835	537	5295
836	528	5175
837	541	5476
838	537	5506
839	543	5232
840	536	5218
841	519	5229
842	509	5275
843	523	5208
844	526	5298
845	483	5270
846	523	5231
847	491	5100
848	478	5110
849	500	5221
850	521	5208
851	492	5202
852	495	5038
853	511	5316
854	496	5182
855	516	5330
856	487	4997
857	462	5108
858	484	5142
859	444	5061
860	508	5207
861	490	5068
862	469	5271
863	488	5035
864	464	4840
865	481	5180
866	466	5229
867	439	5180
868	486	5133
869	470	5321
870	465	5069
871	454	5105
872	437	5141
873	463	4966
874	474	4884
875	468	5019
876	441	4953
877	462	5228
878	454	5051
879	433	5048
880	445	4964
881	466	5068
882	450	5267
883	427	4896
884	444	5110
885	438	5049
886	432	5200
887	418	5062
888	427	5082
889	441	4959
890	418	5171
891	437	5113
892	434	5083
893	435	5086
894	411	5054
895	437	5009
896	426	5031
897	394	4964
898	412	4864
899	419	5070
900	371	4918
